lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,fixes_percent
105,6,6,1303125322,1558315142,1316391754,3,0
636,5,5,1311247043,1559614293,1317271423,5,0
6134,6,8,1564131126,1578906342,1564294652,9,11.11111111
739,7,11,1500390287,1576039448,1504957632,12,41.66666667
524,2,14,1571974115,1578877246,1572838332,15,0
425,5,11,1434603970,1560507411,1458609034,11,0
783,5,6,1307980322,1575859760,1324257624,9,0
306,6,10,1310888038,1574932499,1345235443,13,0
1296,46,94,1311247043,1571368713,1413072281,133,6.766917293
106,2,2,1470507934,1559085482,1471343571,3,0
1276,22,32,1311247043,1575858703,1322833572,40,2.5
122,1,1,1543384643,1543384643,1543384643,1,0
502,6,15,1311247043,1558918505,1330858489,17,5.882352941
1587,18,43,1378704236,1564049940,1403101692,54,1.851851852
1233,6,10,1311247043,1558315142,1314318531,11,0
489,6,14,1311247043,1558315142,1354467187,14,0
572,5,7,1311247043,1559236171,1314859607,6,0
670,5,43,1311247043,1576830056,1451158408,59,27.11864407
126,4,5,1311247043,1558918501,1314060700,4,0
252,8,18,1496233146,1576659699,1540711707,26,7.692307692
467,4,4,1311247043,1558918505,1317288714,3,0
276,2,2,1311247043,1509520077,1311965424,2,0
938,4,8,1503330959,1559085482,1503533428,8,0
387,6,10,1311247043,1563890984,1338421313,11,0
96,4,5,1311247043,1487919635,1325867742,4,0
77,4,11,1358166922,1552320642,1374382051,14,0
81,4,4,1320315691,1559120269,1337784284,4,0
64,1,1,1439882912,1439882912,1439882912,1,0
387,1,2,1561967872,1561967873,1561967872,2,0
257,9,12,1311247043,1558315142,1328894016,11,9.090909091
124,9,9,1306460245,1532880222,1415091085,8,0
128,1,2,1486977336,1559010589,1488102856,2,0
206,7,8,1311247043,1559614293,1318140309,10,0
49,4,6,1311247043,1509520077,1356932623,8,0
349,1,6,1566292629,1580519128,1566988655,6,50
551,3,4,1310888038,1496453884,1311911791,4,0
149,1,1,1453686611,1453686611,1453686611,1,0
718,7,30,1363859342,1559614293,1415118292,34,8.823529412
81,6,7,1304325052,1558918501,1317376856,6,0
281,6,9,1307084818,1558918506,1317358224,10,0
267,8,15,1311247043,1573044760,1401717652,17,23.52941176
3198,32,189,1323753578,1576908343,1519142015,37,5.405405405
96,3,3,1311247043,1545928306,1380060840,2,0
433,11,13,1364277557,1579003049,1429396428,20,0
899,7,9,1425363982,1498556307,1425892390,11,0
348,4,5,1366193715,1559085476,1368789904,5,0
603,21,50,1310374312,1571992022,1406501751,76,3.947368421
275,2,2,1536128714,1558580664,1536210357,2,0
239,17,23,1306830683,1550130725,1328489567,29,0
478,8,10,1452573978,1559614293,1477219076,10,10
253,7,10,1507805381,1564011323,1524620453,13,0
546,11,23,1311247043,1578275030,1318373032,28,0
695,7,9,1311247043,1558918505,1342611316,10,10
133,3,3,1460605063,1559614293,1461383241,2,0
120,7,8,1386822330,1577788955,1391562695,11,0
103,2,2,1311247043,1509520077,1313172024,2,0
228,6,7,1480522868,1559354934,1482406331,7,14.28571429
185,13,14,1306480715,1578275030,1320154384,20,0
492,6,14,1311247043,1528783420,1337149140,21,0
198,7,10,1474299554,1558242535,1480407816,10,10
428,14,23,1383048771,1526012130,1403064420,1,0
51,1,1,1579041261,1579041261,1579041261,1,0
248,8,9,1311247043,1573356313,1340888576,6,0
361,7,10,1530084369,1579765675,1544216827,13,7.692307692
108,2,2,1456739624,1558918501,1457685725,2,0
423,4,5,1463621046,1559354935,1464173375,5,0
249,8,13,1409901694,1567123752,1483895164,21,19.04761905
338,12,28,1308728518,1578126051,1417366705,70,1.428571429
541,6,6,1311247043,1575369530,1313404575,5,0
394,5,6,1429520121,1560096476,1431341298,6,0
320,4,4,1368588979,1560219915,1374398450,5,0
1286,6,12,1313750278,1558918501,1319180270,15,0
257,2,2,1311247043,1327642561,1311310839,2,0
931,10,11,1306484063,1575858703,1317789872,4,0
346,4,5,1471504296,1570943738,1485097524,8,0
62,6,6,1356672311,1559614293,1362911099,8,0
185,4,5,1533191249,1566289084,1535273026,5,100
1011,5,13,1311247043,1558315142,1315064357,11,0
340,9,21,1455221494,1577425257,1497071829,26,0
99,1,6,1566281234,1566281240,1566281236,6,0
196,3,3,1507878521,1558252303,1508335194,4,0
211,7,9,1311247043,1543847023,1359766538,8,12.5
1964,19,98,1321803130,1559120270,1341793065,117,0.854700855
581,3,13,1401804247,1553587428,1471812990,13,0
419,7,7,1311247043,1558918521,1317160270,10,0
390,14,21,1311247043,1519265711,1333851034,24,0
2034,3,5,1548401084,1560571942,1548719109,5,20
285,8,12,1306966284,1578830592,1327528482,17,0
52,8,10,1305014297,1569998030,1383016985,25,0
306,8,15,1311247043,1578014200,1385835243,20,0
299,6,8,1386748495,1559354917,1404751019,8,0
100,3,3,1414721628,1509520077,1416086079,3,0
3189,29,173,1295842262,1578289237,1411895602,219,2.739726027
216,4,5,1311247043,1558315142,1313526366,6,0
48,1,2,1563686687,1565076325,1563744589,1,0
169,5,5,1311247043,1558670645,1320957554,4,0
361,5,10,1415692405,1559354935,1436231869,11,27.27272727
665,7,8,1311247043,1509520077,1325824878,10,0
746,24,48,1303125322,1572422946,1371030958,73,27.39726027
1286,16,27,1308809528,1578407092,1317528940,29,3.448275862
193,2,3,1443090301,1559085478,1444387299,3,0
1196,23,82,1311247043,1558400791,1424576378,33,6.060606061
197,2,2,1311247043,1558918505,1312504259,2,0
270,2,2,1308572746,1558918505,1309499953,2,0
349,9,11,1310183803,1578210482,1320854476,13,0
186,5,10,1311247043,1526371043,1458432168,13,0
303,9,16,1311247043,1509520077,1323356199,17,5.882352941
27,2,2,1311247043,1545928306,1319938942,1,0
221,6,6,1372349203,1558918514,1376545225,6,0
440,5,9,1420537655,1570944312,1422491632,10,40
797,5,19,1398437125,1559120279,1404462479,21,0
40,3,6,1483930315,1567066739,1487522384,6,0
931,6,14,1484117203,1575562015,1497295652,18,22.22222222
727,16,59,1507112021,1576987672,1542572123,20,5
369,8,25,1437991443,1575879307,1488432967,26,11.53846154
282,6,13,1488910303,1568794132,1506044045,13,7.692307692
226,5,12,1538904635,1575327520,1542053472,12,25
8,1,1,1560571944,1560571944,1560571944,1,0
1900,8,29,1311247043,1569401242,1376265766,29,0
16,4,4,1311247043,1566701357,1413332388,4,0
3409,57,166,1481618471,1579595394,1524712141,245,2.448979592
778,12,28,1485180558,1581677094,1532161519,28,10.71428571
1700,12,38,1311247043,1558918505,1373785316,47,6.382978723
368,11,21,1311247043,1560007636,1351718396,38,2.631578947
258,5,5,1309766184,1559614293,1311133565,5,0
410,2,5,1531820578,1566282853,1534273742,5,20
943,11,60,1311247043,1573615354,1383065358,87,0
530,1,4,1521508541,1557215470,1528176494,4,25
238,6,8,1303129017,1519200267,1317254383,9,0
72,4,4,1433581089,1561347734,1456873530,4,0
161,3,3,1311247043,1521724796,1317707813,2,0
273,2,2,1572831536,1580923202,1572861176,2,0
3354,12,40,1311247043,1558918506,1351157135,41,0
769,3,3,1566984313,1578275030,1567000307,4,0
451,5,11,1311247043,1569467548,1338700009,13,7.692307692
103,4,5,1481102186,1574582851,1507215507,5,20
884,17,26,1306881908,1579615773,1313805858,28,0
320,1,2,1517537771,1519660094,1517570932,2,0
476,15,22,1471522981,1567060202,1491500889,29,3.448275862
163,2,2,1311247043,1558918501,1312766500,1,0
498,4,8,1551415129,1579500409,1552582750,9,11.11111111
123,2,2,1311247043,1509520077,1312859019,2,0
279,5,6,1405311479,1576578997,1406630173,3,33.33333333
114,1,1,1520531583,1520531583,1520531583,1,0
636,2,17,1509607670,1558350481,1521378955,21,52.38095238
157,3,5,1336521567,1545928320,1344027110,5,0
88,2,2,1520479245,1562568089,1524305504,2,0
44,2,5,1342513601,1359506813,1345322555,5,0
66,3,3,1311247043,1558918501,1319126442,2,0
419,9,11,1346374788,1559120261,1349499142,10,0
385,5,15,1390805494,1558918521,1406607560,22,0
263,7,11,1311247043,1575449643,1327262285,15,0
609,6,6,1306480715,1364801849,1307407004,5,0
442,6,14,1453268733,1575449475,1468188262,16,0
1953,6,6,1245767646,1558242500,1313095627,3,0
52,4,4,1311247043,1566701357,1321712880,4,0
26,4,4,1311247043,1509520077,1326659412,4,0
369,1,2,1568186624,1582104540,1568827829,2,50
843,7,95,1310437675,1578023803,1423044629,158,6.962025316
1317,7,63,1353494049,1574331693,1442672546,63,1.587301587
57,1,7,1349769803,1440053660,1375496777,6,0
1696,16,51,1306830683,1558242500,1341290785,29,0
383,8,9,1311247043,1559009412,1315034453,9,0
293,10,29,1311247043,1518835280,1335697283,36,2.777777778
165,1,1,1579041262,1579041262,1579041262,1,0
783,10,15,1451903796,1566811589,1464560365,18,0
143,1,1,1311247043,1311247043,1311247043,0,0
52,4,6,1469070651,1565076325,1536753130,7,14.28571429
468,7,10,1327644937,1532355975,1387950656,13,0
523,17,31,1311247043,1582622257,1378131583,8,12.5
243,12,15,1306361831,1558252303,1339740348,8,0
207,2,2,1311247043,1558918501,1312443523,3,0
1100,20,55,1378860012,1578462250,1401321733,71,0
849,4,7,1364878851,1559009424,1376053253,7,0
636,4,4,1307691021,1509520077,1311879590,4,25
35,4,6,1329558761,1509520077,1344968915,7,0
229,3,5,1362889964,1558918501,1368011584,5,0
259,3,3,1484360702,1558918506,1484660978,3,0
929,21,29,1303125322,1573972116,1310066418,38,2.631578947
1434,11,51,1409649979,1579598854,1528590930,41,7.317073171
73,2,2,1311247043,1559614290,1314649334,1,0
119,1,4,1516584420,1555576733,1517854321,4,0
111,1,1,1311247043,1311247043,1311247043,2,0
1223,21,43,1443063640,1560821869,1463231629,53,0
392,2,2,1557123374,1563894899,1557140648,2,0
765,18,31,1464708795,1579851385,1499491298,33,3.03030303
179,5,21,1321374088,1566224591,1356935423,29,0
554,7,8,1308899512,1559085481,1327907989,7,0
287,3,4,1414721629,1474098868,1415896388,5,20
30,3,3,1311247043,1514206472,1367984011,4,0
275,8,14,1405524331,1547529394,1445556926,19,0
5194,25,57,1311247043,1573717145,1327667420,58,0
308,6,9,1394784041,1558918501,1402939958,10,0
630,11,20,1338266480,1575250710,1352935427,23,0
90,3,3,1311247043,1558918501,1314493195,3,0
285,9,9,1311247043,1558670645,1340364501,8,0
376,5,7,1305655599,1558252310,1315399313,3,0
87,2,2,1311247043,1540885504,1313886566,1,0
650,4,5,1449656908,1558918501,1450062690,5,0
737,20,49,1377095641,1561860340,1389164941,94,0
422,10,16,1311247043,1495294970,1332932080,8,0
116,1,2,1544511002,1547698307,1544923154,1,0
8081,14,44,1470026552,1560096477,1471103749,60,0
633,11,16,1311247043,1575537851,1446533540,18,0
36,4,4,1484097292,1566205984,1488541959,5,0
363,12,21,1292368464,1563237729,1341845250,29,0
682,10,17,1311247043,1576728123,1359705478,22,0
3839,51,127,1306461391,1579159741,1378972247,102,14.70588235
215,10,15,1309249739,1559120261,1322120749,7,0
163,7,8,1341815852,1559614293,1353112212,10,0
370,3,3,1311247043,1517201729,1312339550,2,0
107,10,17,1311247043,1573550077,1374530362,22,9.090909091
54,4,6,1311247043,1558350481,1330567372,5,0
195,6,10,1311247043,1558918515,1322615665,10,10
2182,26,107,1333069808,1577606035,1386741765,99,1.01010101
210,3,4,1311247043,1578210477,1330211844,4,0
1588,6,27,1529653333,1559829644,1531097986,5,20
549,11,13,1311247043,1579849040,1318048928,13,15.38461538
206,4,4,1466066723,1554030607,1470592028,4,25
305,9,20,1306838937,1489035409,1324519179,16,6.25
305,4,12,1311247043,1567066739,1379152269,12,0
358,6,6,1311247043,1558242500,1314052979,6,0
93,9,13,1330919368,1559519090,1402659981,26,15.38461538
89,5,8,1311247043,1489997135,1337890809,8,12.5
86,3,3,1498197315,1508154644,1501323971,3,0
46,4,5,1343204244,1578275030,1443912720,4,0
222,10,13,1305014297,1559798084,1338452279,9,0
553,7,32,1554103001,1574255131,1556587037,35,2.857142857
528,3,3,1486097733,1559614252,1486466844,7,0
13,2,2,1478068548,1509520077,1480487896,3,0
799,10,13,1311374584,1558918506,1359467671,15,0
59,2,2,1311247043,1559614293,1315456657,2,0
195,10,28,1333079220,1558242535,1380180479,51,1.960784314
1204,5,7,1311247043,1558581290,1313664250,9,0
726,25,47,1303349565,1568337185,1364137395,50,8
309,5,13,1419857315,1507293765,1435113635,13,0
899,17,34,1311247043,1565658434,1342540620,39,7.692307692
107,2,2,1474618699,1558918501,1475406548,2,0
832,1,2,1575822454,1580825846,1575864550,2,0
456,8,10,1303125322,1575850894,1330837270,9,0
300,2,2,1402410190,1559008638,1402932185,2,0
339,7,9,1311247043,1570780666,1323446900,8,0
557,8,26,1311247043,1579745105,1430339778,29,10.34482759
418,7,10,1490780552,1558870535,1501888582,10,10
1234,27,65,1372221846,1567562163,1460807806,95,8.421052632
508,8,8,1311247043,1562849592,1321704063,7,0
405,6,8,1311247043,1559614293,1322804646,10,0
153,8,17,1385258098,1559354922,1410631987,33,0
128,1,1,1311247043,1311247043,1311247043,0,0
2384,23,70,1311247043,1578407342,1350154805,86,2.325581395
108,2,2,1311247043,1559236165,1313543239,1,0
221,4,5,1311247043,1393243199,1316220472,6,16.66666667
1091,12,18,1311247043,1558918505,1338693688,18,0
406,6,6,1311247043,1575369530,1314931617,5,0
185,3,3,1487720177,1573484606,1494791887,3,0
186,7,7,1311247043,1558918501,1314918876,10,0
990,5,6,1470507934,1571908717,1473708695,8,0
94,3,4,1311247043,1509520077,1359387906,3,0
2667,13,56,1311094581,1552614315,1389252415,66,3.03030303
263,9,13,1438240663,1509921496,1458400023,8,12.5
133,5,6,1311247043,1561650476,1324005153,8,12.5
176,4,4,1484555904,1541630470,1485123880,6,0
1290,10,17,1311247043,1558918505,1360260645,19,0
1057,8,14,1310704708,1578210488,1321799161,14,7.142857143
380,1,4,1490181658,1519877760,1490416101,4,0
232,7,9,1346439615,1559614293,1352123339,9,0
541,6,53,1496189206,1575858703,1521808978,75,10.66666667
1636,20,24,1306157047,1509679710,1312341811,17,5.882352941
157,6,8,1308572746,1559614293,1339805516,14,0
141,7,9,1307602219,1573008852,1396207873,20,0
3177,17,48,1404131473,1559614293,1418717780,65,1.538461538
490,4,14,1362705796,1578627109,1382374381,22,0
416,5,11,1311247043,1560593461,1370618171,11,0
74,5,6,1309672992,1561347734,1372711346,5,0
92,4,4,1311247043,1485608757,1314929613,3,0
523,13,26,1530091553,1578967521,1552865271,35,0
274,1,4,1544591737,1545295312,1544719066,4,0
821,11,17,1408416760,1558918506,1429911566,17,5.882352941
519,12,20,1305725404,1559614293,1317021752,19,5.263157895
228,3,10,1308712498,1558918501,1316083167,9,0
134,3,6,1307689810,1550123954,1330538238,6,0
1368,20,66,1331866532,1573699505,1392834089,70,0
1053,8,66,1511232652,1576477122,1534648721,70,11.42857143
76,1,3,1536128710,1566386152,1554801574,3,0
239,4,4,1351656610,1558918501,1352597985,4,0
846,6,14,1539369958,1574828201,1540840358,19,63.15789474
1464,22,62,1377095629,1579343621,1407245664,86,1.162790698
232,4,5,1311247043,1532125899,1312810854,5,0
11,1,1,1549855504,1549855504,1549855504,1,0
674,9,17,1311247043,1563240968,1321030905,21,0
151,2,3,1569175354,1578320900,1569781019,3,0
86,4,5,1467811646,1558918501,1469328025,5,0
158,1,23,1370765302,1579041261,1420027961,20,0
95,1,1,1579506285,1579506285,1579506285,1,0
1939,10,37,1408924523,1574752610,1432741335,37,10.81081081
125,8,8,1309876691,1559614293,1317645951,10,0
551,6,13,1457596529,1572854850,1470215738,15,0
1625,16,45,1307344290,1566192007,1341724578,24,8.333333333
234,3,5,1536294678,1565237859,1539338212,5,0
87,1,1,1534239747,1534239747,1534239747,1,0
80,5,6,1309672992,1561347734,1368101523,5,0
156,5,5,1311247043,1570085639,1329606585,5,0
87,2,2,1311247043,1558918505,1314093841,1,0
896,8,38,1473990600,1581906180,1512236253,44,0
273,5,15,1510915468,1580393787,1538282322,16,12.5
201,4,16,1533002960,1563958700,1535441634,18,0
1637,9,13,1311247043,1570348351,1315784933,14,0
231,8,11,1307691021,1565346801,1328012587,11,0
602,13,29,1377095625,1547543779,1401388209,47,0
168,6,6,1310275226,1559614293,1313837500,4,25
406,11,23,1310891303,1559614293,1336166385,38,0
3049,9,11,1308546027,1558918505,1312096473,12,8.333333333
486,6,9,1433993147,1576660915,1435358252,11,0
874,9,16,1436888435,1577839406,1437973409,18,5.555555556
63,1,3,1450514914,1464321687,1451249182,2,0
174,5,20,1365171034,1562905443,1457873191,38,2.631578947
1005,15,51,1393668566,1558918506,1444197924,14,14.28571429
271,6,6,1311247043,1566701356,1317027507,6,0
761,2,2,1311247043,1509520077,1311507586,1,0
2666,31,95,1323653157,1574707684,1444470926,84,10.71428571
72,3,3,1464074465,1509520077,1465352914,3,0
152,2,2,1311247043,1559008640,1312877054,1,0
176,4,6,1410429764,1559614293,1412765119,2,0
809,7,16,1363617115,1565000829,1374879824,18,16.66666667
154,4,17,1309728456,1573518042,1383443379,3,0
1079,10,23,1494307012,1575613042,1498745991,33,36.36363636
1300,26,65,1303125322,1583154316,1393865042,77,3.896103896
45,2,2,1311247043,1559354935,1316760552,1,0
794,31,43,1311247043,1559008636,1355163591,49,4.081632653
97,5,7,1443674766,1573399288,1487290251,8,0
481,3,5,1553848488,1576202125,1555299229,8,12.5
142,6,8,1426179665,1561690070,1441648167,10,0
742,9,14,1302457213,1559614293,1333256457,3,0
2,1,1,1341483158,1341483158,1341483158,1,0
44,2,2,1314770716,1558350471,1320306620,2,0
269,1,1,1495602570,1495602570,1495602570,1,0
1054,6,9,1311247043,1509520077,1319094649,10,0
390,5,7,1457595867,1559614293,1462255389,8,12.5
189,3,3,1311247043,1580722637,1322936369,3,0
748,1,1,1311247043,1311247043,1311247043,0,0
352,5,11,1301980584,1559008640,1324938472,11,0
149,6,10,1305014297,1558918501,1343445710,15,0
320,5,12,1306396852,1367306909,1313075039,11,0
1147,15,45,1396327406,1572445319,1450178256,50,12
40,7,7,1311247043,1569224205,1391466987,7,14.28571429
189,5,8,1311247043,1570073353,1325653726,10,0
187,9,9,1311247043,1485300405,1332631353,8,0
1684,6,16,1461827947,1571190848,1462789453,18,0
129,5,5,1311247043,1558918501,1387878620,6,16.66666667
2093,12,18,1431511116,1573517826,1457867335,20,5
3234,23,107,1308572746,1569996021,1416400062,139,2.158273381
390,14,36,1309677661,1577079427,1345405102,13,7.692307692
3664,23,97,1306387834,1577711976,1450471775,144,13.88888889
40,2,2,1311247043,1559354935,1317449740,1,0
421,3,4,1445221520,1521015187,1445545010,7,0
101,5,8,1311247043,1558242500,1359286799,12,8.333333333
472,11,18,1311247043,1559614293,1353826117,20,0
1938,26,50,1306381022,1559614293,1371352901,80,1.25
309,3,3,1317791943,1352938083,1318595228,1,0
762,9,41,1311247043,1576474412,1441874485,49,14.28571429
550,10,17,1497504705,1569264468,1512954564,19,15.78947368
562,8,13,1382601898,1558918501,1384937582,14,0
346,4,14,1489388523,1554446473,1507435715,9,11.11111111
332,2,8,1538713345,1554093797,1546209069,11,0
1598,9,158,1306881908,1578023829,1483036588,309,13.59223301
447,5,6,1526306697,1573722201,1528572631,6,0
273,10,13,1311247043,1509520077,1319089845,13,0
1196,11,38,1304310850,1524701289,1321431787,51,0
1296,12,13,1311247043,1575369530,1315892416,9,0
11,3,4,1311585174,1509520077,1343927268,5,0
734,12,26,1356261927,1576486292,1416324165,31,3.225806452
701,9,11,1310183803,1578210487,1315311029,11,0
47,2,4,1447647014,1560421745,1463203700,4,0
217,4,14,1372071347,1559354897,1382244854,6,0
230,5,8,1311247043,1528784857,1332499798,11,0
1105,15,29,1387331598,1548915385,1419498048,25,8
1164,8,15,1467364026,1579058569,1476087889,17,5.882352941
196,2,2,1522201534,1559614275,1522392415,2,0
514,4,4,1449656908,1559519090,1450271649,4,0
246,7,10,1345979646,1559614293,1414504439,10,10
36,1,1,1550730184,1550730184,1550730184,1,0
419,10,15,1311247043,1564456539,1327199729,17,5.882352941
1293,7,9,1466394318,1559614293,1470255433,14,0
319,3,4,1565085121,1580182107,1565706590,4,0
607,5,39,1464656414,1567881901,1523004759,64,7.8125
1650,12,17,1310183803,1578210485,1316298558,18,0
476,2,2,1311247043,1509520077,1311663583,2,0
